FID,OBJECTID,StopID,Latitude,Longitude,Name,CleverID,Zone_,Direction,Routes_Sor,Mode,Shelter_Pu
4164,4165,S04097,40.407393999999996,-79.910995999999997,AMITY ST AT 7TH ST,17519.000000000000000,1A,Both,"53L, 57, 59",Bus,No Shelter
4165,4166,S04150,40.410038000000000,-79.912650999999997,AMITY ST OPP TARGET DR,17744.000000000000000,1A,Inbound,"53L, 57, 61D, 64",Bus,No Shelter
4166,4167,S70040,40.403708000000002,-79.919836000000004,WATERFRONT DR AT 5TH AVE FS,19991.000000000000000,1A,Both,"53L, 59, 61D, 64",Bus,No Shelter
4167,4168,E01040,40.436478999999999,-79.968584000000007,FIFTH AVE AT BRENHAM ST FS,18165.000000000000000,1,Both,"54, 61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D, 75, 81, 83",Bus,No Shelter
4168,4169,E02030,40.437175000000003,-79.970989000000003,FIFTH AVE OPP #2358,2644.000000000000000,1,Both,"54, 61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D, 75, 81, 83",Bus,No Shelter
4169,4170,E02010,40.436903000000001,-79.970166000000006,FIFTH AVE OPP #2410 (ACTA PROGRAM),2643.000000000000000,1,Both,"54, 61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D, 75, 81, 83",Bus,No Shelter
4170,4171,E01550,40.437654999999999,-79.965222999999995,FIFTH AVE AT ROBINSON ST,2640.000000000000000,1,Both,"54, 61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D, 75, 81, 83, 93, P3",Bus,No Shelter
4171,4172,E01570,40.437055000000001,-79.971135000000004,FIFTH AVE AT #2358,2556.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75",Bus,No Shelter
4172,4173,E01400,40.436765999999999,-79.970267000000007,FIFTH AVE AT #2410 (ACTA PROGRAM),2557.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75",Bus,No Shelter
4173,4174,E01910,40.436340999999999,-79.968608000000003,FIFTH AVE OPP BRENHAM ST,2558.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75",Bus,No Shelter
4174,4175,E01010,40.444299000000001,-79.954840000000004,FIFTH AVE AT BIGELOW BLVD (PITT),2567.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75, 93, P3",Bus,No Shelter
4175,4176,E01130,40.437697999999997,-79.964185000000001,FIFTH AVE AT CRAFT AVE (CARLOW UNIV),2561.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75, 93, P3",Bus,No Shelter
4176,4177,E01225,40.438955000000000,-79.962128000000007,FIFTH AVE AT HALKET ST,2562.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75, 93, P3",Bus,No Shelter
4177,4178,E01210,40.440634000000003,-79.959847999999994,FIFTH AVE AT MCKEE PL FS,17671.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75, 93, P3",Bus,No Shelter
4178,4179,E01335,40.441102000000001,-79.959194999999994,FIFTH AVE AT MEYRAN AVE,2564.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75, 93, P3",Bus,No Shelter
4179,4180,E01360,40.442076999999998,-79.957854999999995,FIFTH AVE AT OAKLAND AVE,2565.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75, 93, P3",Bus,No Shelter
4180,4181,E02050,40.443078999999997,-79.956461000000004,FIFTH AVE OPP THACKERAY AVE,2566.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75, 93, P3",Bus,No Shelter
4181,4182,E01560,40.437410999999997,-79.965356999999997,FIFTH AVE AT MAURICE ST,19850.000000000000000,1,Both,"54, 71A, 71B, 71C, 71D, 75, P3",Bus,No Shelter
4182,4183,E13600,40.452250999999997,-79.950809000000007,CENTRE AVE AT MELWOOD AVE,2632.000000000000000,1,Both,"54, 71A, 71C, 82",Bus,No Shelter
4183,4184,E13610,40.452114999999999,-79.950947999999997,CENTRE AVE AT MELWOOD AVE,2574.000000000000000,1,Both,"54, 71A, 71C, 82",Bus,No Shelter
4184,4185,E13720,40.452463000000002,-79.949828999999994,CENTRE AVE AT NEVILLE ST,2575.000000000000000,1,Both,"54, 71A, 71C, 82",Bus,No Shelter
4185,4186,E14020,40.452626000000002,-79.949597999999995,CENTRE AVE OPP NEVILLE ST,2631.000000000000000,1,Both,"54, 71A, 71C, 82",Bus,No Shelter
4186,4187,E15650,40.449852000000000,-79.950985000000003,CRAIG ST AT BAYARD ST,2634.000000000000000,1,Both,"54, 71A, 71C, 93",Bus,No Shelter
4187,4188,E15660,40.449579000000000,-79.950528000000006,CRAIG ST AT BAYARD ST,2572.000000000000000,1,Both,"54, 71A, 71C, 93",Bus,No Shelter
4188,4189,E15680,40.451805000000000,-79.951963000000006,CRAIG ST AT CENTRE AVE,2573.000000000000000,1,Both,"54, 71A, 71C, 93",Bus,No Shelter
4189,4190,E70804,40.451515999999998,-79.951932999999997,CRAIG ST AT CENTRE AVE FS,2633.000000000000000,1,Both,"54, 71A, 71C, 93",Bus,No Shelter
4190,4191,E15730,40.447426999999998,-79.949133000000003,CRAIG ST AT PARK PLAZA,2571.000000000000000,1,Both,"54, 71A, 71C, 93",Bus,No Shelter
4191,4192,E35250,40.461106999999998,-79.947903999999994,LIBERTY AVE AT EDMOND ST,1192.000000000000000,1,Inbound,"54, 86",Bus,No Shelter
4192,4193,E35260,40.461151999999998,-79.948254000000006,LIBERTY AVE AT EDMOND ST,1154.000000000000000,1,Outbound,"54, 86",Bus,No Shelter
4193,4194,E35270,40.463115999999999,-79.951645999999997,LIBERTY AVE AT ELLA ST,1194.000000000000000,1,Inbound,"54, 86",Bus,No Shelter
4194,4195,E35280,40.463129000000002,-79.952028999999996,LIBERTY AVE AT ELLA ST,1152.000000000000000,1,Outbound,"54, 86",Bus,No Shelter
4195,4196,E35350,40.460591000000001,-79.946901999999994,LIBERTY AVE AT MATHILDA ST (WEST PENN HOSP),1191.000000000000000,1,Inbound,"54, 86",Bus,No Shelter
4196,4197,E35370,40.460051999999997,-79.946186999999995,LIBERTY AVE AT MILLVALE AVE (WEST PENN HOSP),1155.000000000000000,1,Outbound,"54, 86",Bus,No Shelter
4197,4198,E35400,40.462128000000000,-79.949777999999995,LIBERTY AVE AT PEARL ST,1193.000000000000000,1,Inbound,"54, 86",Bus,No Shelter
4198,4199,E35410,40.462060000000001,-79.949976000000007,LIBERTY AVE AT PEARL ST,1153.000000000000000,1,Outbound,"54, 86",Bus,No Shelter
4199,4200,E34990,40.455446999999999,-79.976225999999997,LIBERTY AVE AT 27TH ST,2617.000000000000000,1,Inbound,"54, 86, 87",Bus,No Shelter
4200,4201,E35600,40.461773000000001,-79.964050000000000,LIBERTY AVE AT 36TH ST,2186.000000000000000,1,Outbound,"54, 86, 87",Bus,No Shelter
4201,4202,E70040,40.461939000000001,-79.963751999999999,LIBERTY AVE AT 36TH ST,2154.000000000000000,1,Inbound,"54, 86, 87",Bus,No Shelter
4202,4203,E35160,40.462560000000003,-79.959176999999997,LIBERTY AVE AT 39TH ST,2152.000000000000000,1,Inbound,"54, 86, 87",Bus,No Shelter
4203,4204,E35620,40.462355000000002,-79.959419999999994,LIBERTY AVE AT 39TH ST,2188.000000000000000,1,Outbound,"54, 86, 87",Bus,No Shelter
4204,4205,E35630,40.462690000000002,-79.957369000000000,LIBERTY AVE AT 40TH ST,2689.000000000000000,1,Outbound,"54, 86, 87",Bus,No Shelter
4205,4206,E35170,40.462978000000000,-79.956564999999998,LIBERTY AVE AT 40TH ST NS,2610.000000000000000,1,Inbound,"54, 86, 87",Bus,No Shelter
4206,4207,E35340,40.463630000000002,-79.953475999999995,LIBERTY AVE AT MAIN ST FS,18596.000000000000000,1,Inbound,"54, 86, 87",Bus,No Shelter
4207,4208,E35610,40.461902000000002,-79.962162000000006,LIBERTY AVE OPP 37TH ST,2187.000000000000000,1,Outbound,"54, 86, 87",Bus,No Shelter
4208,4209,E34870,40.448363999999998,-79.986760000000004,LIBERTY AVE AT 16TH ST,2167.000000000000000,1,Inbound,"54, 86, 87, 88, 91",Bus,No Shelter
4209,4210,E34890,40.449247999999997,-79.985349999999997,LIBERTY AVE AT 17TH ST,2166.000000000000000,1,Inbound,"54, 86, 87, 88, 91",Bus,No Shelter
4210,4211,E34910,40.451214999999998,-79.982417999999996,LIBERTY AVE AT 21ST ST,2165.000000000000000,1,Inbound,"54, 86, 87, 88, 91",Bus,No Shelter
4211,4212,E34950,40.453482000000001,-79.979112999999998,LIBERTY AVE AT 25TH ST,2163.000000000000000,1,Inbound,"54, 86, 87, 88, 91",Bus,No Shelter
4212,4213,E35020,40.456440999999998,-79.974603999999999,LIBERTY AVE AT 28TH ST FS,18608.000000000000000,1,Outbound,"54, 86, 87, 88, 91",Bus,No Shelter
4213,4214,E70159,40.457113999999997,-79.973581999999993,LIBERTY AVE AT 29TH ST,2180.000000000000000,1,Outbound,"54, 86, 87, 88, 91",Bus,No Shelter
4214,4215,E35060,40.458094000000003,-79.972112999999993,LIBERTY AVE AT 30TH ST,2181.000000000000000,1,Outbound,"54, 86, 87, 88, 91",Bus,No Shelter
4215,4216,E35470,40.449027000000001,-79.985377000000000,LIBERTY AVE OPP 17TH ST,2174.000000000000000,1,Outbound,"54, 86, 87, 88, 91",Bus,No Shelter
4216,4217,E35500,40.453285000000001,-79.979095999999998,LIBERTY AVE OPP 25TH ST,2176.000000000000000,1,Outbound,"54, 86, 87, 88, 91",Bus,No Shelter
4217,4218,E35510,40.454200999999998,-79.977772000000002,LIBERTY AVE OPP 26TH ST,2177.000000000000000,1,Outbound,"54, 86, 87, 88, 91",Bus,No Shelter
4218,4219,E35520,40.455191999999997,-79.976335000000006,LIBERTY AVE OPP 27TH ST,2178.000000000000000,1,Outbound,"54, 86, 87, 88, 91",Bus,No Shelter
4219,4220,E35570,40.459076000000003,-79.970701000000005,LIBERTY AVE OPP 31ST ST,2182.000000000000000,1,Outbound,"54, 86, 87, 88, 91",Bus,No Shelter
4220,4221,E45490,40.456977000000002,-79.975579999999994,PENN AVE AT 28TH ST,2591.000000000000000,1,Inbound,"54, 88",Bus,No Shelter
4221,4222,E45570,40.464247000000000,-79.963847999999999,PENN AVE AT 36TH ST,2585.000000000000000,1,Inbound,"54, 88",Bus,No Shelter
4222,4223,E45590,40.464649999999999,-79.961409000000003,PENN AVE AT 38TH ST,2583.000000000000000,1,Inbound,"54, 88",Bus,No Shelter
4223,4224,E45600,40.464460000000003,-79.961585999999997,PENN AVE AT 38TH ST,2623.000000000000000,1,Outbound,"54, 88",Bus,No Shelter
4224,4225,E45604,40.464706999999997,-79.960156999999995,PENN AVE AT 39TH ST,2624.000000000000000,1,Outbound,"54, 88",Bus,No Shelter
4225,4226,E45780,40.462805000000003,-79.966983999999997,PENN AVE AT BUTLER ST,2586.000000000000000,1,Inbound,"54, 88",Bus,No Shelter
4226,4227,E45560,40.462733000000000,-79.967009000000004,PENN AVE OPP BUTLER ST,2412.000000000000000,1,Outbound,"54, 88",Bus,No Shelter
4227,4228,E00175,40.454635000000003,-79.978170000000006,26TH ST AT PENN AVE FS (SPRING WAY),2593.000000000000000,1,Inbound,"54, 88, 91",Bus,No Shelter
4228,4229,E00270,40.460346999999999,-79.969436000000002,32ND ST AT SPRING WAY,2410.000000000000000,1,Outbound,"54, 88, 91",Bus,No Shelter
4229,4230,E45480,40.456006000000002,-79.976957999999996,PENN AVE AT 27TH ST,2592.000000000000000,1,Inbound,"54, 88, 91",Bus,No Shelter
4230,4231,E45500,40.457979000000002,-79.974129000000005,PENN AVE AT 29TH ST,2590.000000000000000,1,Inbound,"54, 88, 91",Bus,No Shelter
4231,4232,E45520,40.460014999999999,-79.971074000000002,PENN AVE AT 31ST ST,2588.000000000000000,1,Inbound,"54, 88, 91",Bus,No Shelter
4232,4233,E45530,40.460870000000000,-79.969926000000001,PENN AVE AT 32ND ST,2587.000000000000000,1,Inbound,"54, 88, 91",Bus,No Shelter
4233,4234,E45540,40.461407999999999,-79.968892999999994,PENN AVE AT 33RD ST NS,2411.000000000000000,1,Outbound,"54, 88, 91",Bus,No Shelter
4234,4235,E38050,40.464308000000003,-79.953485000000001,MAIN ST AT HOWLEY ST,1151.000000000000000,1,Both,"54, 93",Bus,No Shelter
4235,4236,E38300,40.464191000000000,-79.953138999999993,MAIN ST AT HOWLEY ST FS,19475.000000000000000,1,Both,"54, 93",Bus,No Shelter
4236,4237,E38070,40.465462000000002,-79.954777000000007,MAIN ST AT PENN AVE NS,19113.000000000000000,1,Both,"54, 93",Bus,No Shelter
4237,4238,S30840,40.351610999999998,-79.862824000000003,LYSLE BLVD AT LOCUST ST FS,18492.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4238,4239,S30720,40.351228999999996,-79.866195000000005,LYSLE BLVD AT MARKET ST FS,20158.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4239,4240,S30890,40.351430000000001,-79.864017000000004,LYSLE BLVD AT WALNUT ST FS,18493.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4240,4241,S49310,40.349023000000003,-79.876856000000004,W 5TH AVE AT PERRY ST,11001.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4241,4242,S49340,40.350065000000001,-79.872134000000003,W 5TH AVE AT RAMP #1 FS,18481.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4242,4243,S49350,40.346930000000000,-79.880393999999995,W 5TH AVE AT RAMP #2,11003.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4243,4244,S49380,40.350020000000001,-79.873769999999993,W 5TH AVE AT REBECCA ST,10946.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4244,4245,S49470,40.349974000000003,-79.872017999999997,W 5TH AVE OPP RAMP #1,10815.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4245,4246,S49500,40.346550000000001,-79.880784000000006,W 5TH AVE OPP RAMP #2,10942.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4246,4247,S49370,40.350138000000001,-79.873250999999996,W 5TH AVE OPP REBECCA ST,10999.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4247,4248,S49510,40.348348999999999,-79.877851000000007,W 5TH AVE OPP WINDSOR ST,10943.000000000000000,2,Both,"55, 56, 59",Bus,No Shelter
4248,4249,S30845,40.351824999999998,-79.863577000000006,LYSLE BLVD AT LOCUST ST FS,18195.000000000000000,2,Both,"55, 56, 59, 60",Bus,No Shelter
4249,4250,S30600,40.352525000000000,-79.852911000000006,LYSLE BLVD AT CENTER ST,9916.000000000000000,2,Both,"55, 56, 59, 60, 61C, P7",Bus,No Shelter
4250,4251,S30610,40.352200000000003,-79.853461999999993,LYSLE BLVD AT CENTER ST,9896.000000000000000,2,Both,"55, 56, 59, 60, 61C, P7",Bus,No Shelter
4251,4252,S30810,40.352406999999999,-79.856595999999996,LYSLE BLVD OPP COURSIN ST,9917.000000000000000,2,Both,"55, 56, 59, 60, 61C, P7",Bus,No Shelter
4252,4253,S30735,40.351798000000002,-79.860918999999996,LYSLE BLVD OPP MCKEESPORT TRANSPORTATION CENT,9892.000000000000000,2,Both,"55, 56, 59, 60, 61C, P7",Bus,No Shelter
4253,4254,S01620,40.353074999999997,-79.846979000000005,5TH AVE AT #1681,17224.000000000000000,2,Both,"55, 56, 59, 61C, P7",Bus,No Shelter
4254,4255,S70406,40.352969000000002,-79.846609000000001,FIFTH AVE OPP #1681,20904.000000000000000,2,Both,"55, 56, 59, 61C, P7",Bus,No Shelter
4255,4256,S30580,40.352620999999999,-79.848129999999998,LYSLE BLVD AT 5TH AVE,9898.000000000000000,2,Both,"55, 56, 59, 61C, P7",Bus,No Shelter
4256,4257,S30590,40.352848999999999,-79.848299999999995,LYSLE BLVD OPP 5TH AVE,10995.000000000000000,2,Both,"55, 56, 59, 61C, P7",Bus,No Shelter
4257,4258,S30830,40.352649999999997,-79.850960000000001,LYSLE BLVD OPP EVANS ST,9915.000000000000000,2,Both,"55, 56, 59, 61C, P7",Bus,No Shelter
4258,4259,S35233,40.346733999999998,-79.951480000000004,MOUNTAINVIEW DR AT CENTURY DR FS,15876.000000000000000,2,Inbound,"55, 59",Bus,No Shelter
4259,4260,S35231,40.342224999999999,-79.953783000000001,MOUNTAINVIEW DR AT HOME DEPOT,9611.000000000000000,2,Outbound,"55, 59",Bus,No Shelter
4260,4261,S35234,40.342247000000000,-79.954051000000007,MOUNTAINVIEW DR OPP HOME DEPOT,9451.000000000000000,2,Inbound,"55, 59",Bus,No Shelter
4261,4262,S40455,40.339399999999998,-79.952540999999997,REGIS AVE EXT AT HOME DEPOT,12346.000000000000000,2,Outbound,"55, 59",Bus,No Shelter
4262,4263,E36330,40.387152999999998,-79.827725000000001,LINCOLN HWY AT LINCOLN SQ SR CITIZEN HOME,10700.000000000000000,2,Both,"55, P76",Bus,No Shelter
4263,4264,E36460,40.387121000000000,-79.828188999999995,LINCOLN HWY OPP LINCOLN SQ SR CITIZEN HOME,10748.000000000000000,2,Both,"55, P76",Bus,No Shelter
4264,4265,E70415,40.384743000000000,-79.823313999999996,WARREN DR AT LINCOLN HWY FS,20221.000000000000000,2,Both,"55, P76",Bus,No Shelter
4265,4266,E56223,40.384853999999997,-79.823694000000003,WARREN DR AT LINCOLN HWY NS,20220.000000000000000,2,Both,"55, P76",Bus,No Shelter
4266,4267,E56225,40.385545000000000,-79.821753000000001,WARREN DR AT WALMART DRVWY,15734.000000000000000,2,Both,"55, P76",Bus,No Shelter
4267,4268,E56227,40.385317000000001,-79.821752000000004,WARREN DR OPP WALMART DRVWY,15736.000000000000000,2,Both,"55, P76",Bus,No Shelter
4268,4269,S23660,40.328243000000001,-79.944972000000007,HWY RT 51 AT E BRUCETON RD FS,20237.000000000000000,2,Both,"55, Y1, Y46",Bus,No Shelter
4269,4270,S24340,40.328409000000001,-79.944778999999997,HWY RT 51 OPP E BRUCETON RD,10145.000000000000000,2,Both,"55, Y1, Y46",Bus,No Shelter
4270,4271,S24050,40.331322000000000,-79.945836999999997,HWY RT 51 AT MONRO MUFFLER,11274.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4271,4272,S23790,40.335256000000001,-79.947218000000007,HWY RT 51 AT PARTY CITY (CENTURY III),20520.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4272,4273,S24495,40.323515999999998,-79.943396000000007,HWY RT 51 AT PRIMANTI BROTHERS,10222.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4273,4274,S24100,40.335014999999999,-79.946747999999999,HWY RT 51 AT SOUTH MALL ENTRANCE DR,9607.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4274,4275,S24110,40.332267999999999,-79.945857000000004,HWY RT 51 AT SOUTHLAND SHOPPING CTR ENTRANC,9606.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4275,4276,S23965,40.323861999999998,-79.943218000000002,HWY RT 51 OPP PRIMANTI BROTHERS,10144.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4276,4277,S44730,40.292149000000002,-79.882073000000005,ST CLAIR AVE AT 3RD ST,9851.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4277,4278,S44850,40.292178999999997,-79.881662000000006,ST CLAIR AVE AT 3RD ST,9962.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4278,4279,S44750,40.292884000000001,-79.885774999999995,ST CLAIR AVE AT 5TH ST,9849.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4279,4280,S44755,40.293017999999996,-79.885309000000007,ST CLAIR AVE AT 5TH ST,9964.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4280,4281,S44770,40.293249000000003,-79.887794000000000,ST CLAIR AVE AT 6TH ST,9848.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4281,4282,S44760,40.293472000000001,-79.887674000000004,ST CLAIR AVE AT 6TH ST FS,9965.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4282,4283,S44810,40.292571000000002,-79.883106999999995,ST CLAIR AVE AT MILLER AVE,9963.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4283,4284,S44820,40.292239000000002,-79.875080999999994,ST CLAIR AVE AT STATE ST,9853.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4284,4285,S44830,40.292411999999999,-79.875110000000006,ST CLAIR AVE AT STATE ST FS,9960.000000000000000,2,Both,"55, Y46",Bus,No Shelter
4285,4286,E25085,40.424841999999998,-79.952510000000004,GREENFIELD AVE AT IRVINE ST,12100.000000000000000,1,Outbound,"56, 57",Bus,No Shelter
4286,4287,S25590,40.413060999999999,-79.945108000000005,IRVINE ST AT BERWICK ST,12080.000000000000000,1,Inbound,"56, 57",Bus,No Shelter
4287,4288,S25610,40.415930000000003,-79.946561000000003,IRVINE ST AT MOBILE ST,12082.000000000000000,1,Inbound,"56, 57",Bus,No Shelter
4288,4289,S25660,40.414447000000003,-79.945789000000005,IRVINE ST AT TULLYMET ST,12081.000000000000000,1,Inbound,"56, 57",Bus,No Shelter
4289,4290,S25670,40.413153999999999,-79.945340000000002,IRVINE ST OPP BERWICK ST,12105.000000000000000,1,Outbound,"56, 57",Bus,No Shelter
4290,4291,S25680,40.416100999999998,-79.946837000000002,IRVINE ST OPP MOBILE ST,12103.000000000000000,1,Outbound,"56, 57",Bus,No Shelter
4291,4292,S25710,40.414544999999997,-79.946023999999994,IRVINE ST OPP TULLYMET ST,12104.000000000000000,1,Outbound,"56, 57",Bus,No Shelter
4292,4293,S25600,40.411569999999998,-79.944928000000004,SECOND AVE AT HAZELWOOD AVE,12106.000000000000000,1,Outbound,"56, 57",Bus,No Shelter
4293,4294,E25348,40.424962000000001,-79.952527000000003,GREENFIELD AVE AT SECOND AVE,12085.000000000000000,1,Inbound,"56, 57, 58",Bus,No Shelter
4294,4295,S00690,40.431322999999999,-79.959374999999994,SECOND AVE AT BATES ST FS,12088.000000000000000,1,Inbound,"56, 57, 58",Bus,No Shelter
4295,4296,S00730,40.435834000000000,-79.972661000000002,SECOND AVE AT BRADY ST,12090.000000000000000,1,Inbound,"56, 57, 58",Bus,No Shelter
4296,4297,S70143,40.432786000000000,-79.962631999999999,SECOND AVE AT PGH TECH CTR (MIDDLE ACCESS RD,17733.000000000000000,1,Outbound,"56, 57, 58",Bus,No Shelter
4297,4298,S00925,40.434354999999996,-79.987412000000006,SECOND AVE AT SECOND AVE PARKING PL (#1250),12092.000000000000000,1,Outbound,"56, 57, 58",Bus,No Shelter
4298,4299,S00900,40.434040000000003,-79.965508999999997,SECOND AVE AT TECHNOLOGY DR,12095.000000000000000,1,Outbound,"56, 57, 58",Bus,No Shelter
4299,4300,S01100,40.435777999999999,-79.972679999999997,SECOND AVE OPP BRADY ST,12094.000000000000000,1,Outbound,"56, 57, 58",Bus,No Shelter
4300,4301,S70145,40.432847000000002,-79.962310000000002,SECOND AVE OPP PGH TECH CTR (MIDDLE ACCESS RD,18398.000000000000000,1,Inbound,"56, 57, 58",Bus,No Shelter
4301,4302,S01050,40.434482000000003,-79.990054000000001,SECOND AVE OPP S 10TH ST BRIDGE FS,18487.000000000000000,1,Inbound,"56, 57, 58",Bus,No Shelter
4302,4303,S01200,40.434092000000000,-79.965264000000005,SECOND AVE OPP TECHNOLOGY DR,12089.000000000000000,1,Inbound,"56, 57, 58",Bus,No Shelter
4303,4304,S00750,40.406931000000000,-79.943163999999996,SECOND AVE AT ELIZABETH ST,12075.000000000000000,1,Both,"56, 57, 93",Bus,No Shelter
4304,4305,S00760,40.407350999999998,-79.943394999999995,SECOND AVE AT ELIZABETH ST,12109.000000000000000,1,Both,"56, 57, 93",Bus,No Shelter
4305,4306,S00770,40.409832000000002,-79.943987000000007,SECOND AVE AT FLOWERS AVE,12078.000000000000000,1,Both,"56, 57, 93",Bus,No Shelter
4306,4307,S00982,40.408774999999999,-79.943815000000001,SECOND AVE AT TECUMSEH ST,12108.000000000000000,1,Both,"56, 57, 93",Bus,No Shelter
4307,4308,S00990,40.407615999999997,-79.943351000000007,SECOND AVE AT TIPTON ST,12076.000000000000000,1,Both,"56, 57, 93",Bus,No Shelter
4308,4309,S28150,40.352122999999999,-79.907223999999999,LEBANON CHURCH RD AT #4220,10934.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4309,4310,S28190,40.352283999999997,-79.903170000000003,LEBANON CHURCH RD AT #4512,10935.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4310,4311,S28470,40.352319000000001,-79.903450000000007,LEBANON CHURCH RD AT #4513,11011.000000000000000,2,Inbound,"56, 59",Bus,No Shelter
4311,4312,S28000,40.355804999999997,-79.899748000000002,LEBANON CHURCH RD AT PGH-MCKEESPORT BLVD,10937.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4312,4313,S28020,40.353710000000000,-79.901523999999995,LEBANON CHURCH RD AT PLEASANT ST,11010.000000000000000,2,Inbound,"56, 59",Bus,No Shelter
4313,4314,S27900,40.354143999999998,-79.911688999999996,LEBANON CHURCH RD AT POLK AVE,11015.000000000000000,2,Inbound,"56, 59",Bus,No Shelter
4314,4315,S28250,40.352389000000002,-79.906910999999994,LEBANON CHURCH RD AT WILSON ST,11013.000000000000000,2,Inbound,"56, 59",Bus,No Shelter
4315,4316,S28380,40.353659999999998,-79.901392000000001,LEBANON CHURCH RD OPP PLEASANT ST,10936.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4316,4317,S28300,40.354066000000003,-79.912139999999994,LEBANON CHURCH RD OPP POLK AVE,10932.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4317,4318,S38900,40.355539999999998,-79.897476999999995,PGH-MCKSPT BLVD OPP #736,19396.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4318,4319,S40550,40.349013999999997,-79.891917000000007,RICHLAND AVE AT 3RD ST,11005.000000000000000,2,Inbound,"56, 59",Bus,No Shelter
4319,4320,S40565,40.349741999999999,-79.893085999999997,RICHLAND AVE AT 4TH ST FS,11006.000000000000000,2,Inbound,"56, 59",Bus,No Shelter
4320,4321,S40570,40.350484000000002,-79.895213999999996,RICHLAND AVE AT 6TH ST,11007.000000000000000,2,Inbound,"56, 59",Bus,No Shelter
4321,4322,S40630,40.347617999999997,-79.890901999999997,RICHLAND AVE AT BRIDGE STEPS,10941.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4322,4323,S40600,40.349670000000003,-79.893226999999996,RICHLAND AVE AT CEMETERY LN,10940.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4323,4324,S40640,40.350462000000000,-79.895379000000005,RICHLAND AVE OPP 6TH ST,10939.000000000000000,2,Outbound,"56, 59",Bus,No Shelter
4324,4325,E32754,40.404843999999997,-79.935319000000007,JOHNSTON AVE AT #635,12070.000000000000000,1,Both,"57, 93",Bus,No Shelter
4325,4326,E32734,40.405437999999997,-79.934093000000004,JOHNSTON AVE AT #657,12069.000000000000000,1,Both,"57, 93",Bus,No Shelter
4326,4327,E32735,40.405194000000002,-79.933895000000007,JOHNSTON AVE AT #666,12116.000000000000000,1,Both,"57, 93",Bus,No Shelter
4327,4328,E32736,40.406160000000000,-79.930842999999996,JOHNSTON AVE AT #857,12067.000000000000000,1,Both,"57, 93",Bus,No Shelter
4328,4329,E32750,40.407245000000003,-79.926738999999998,JOHNSTON AVE AT BROADVIEW DR FS,20885.000000000000000,1,Both,"57, 93",Bus,No Shelter
4329,4330,E32742,40.406551000000000,-79.941194999999993,JOHNSTON AVE AT GERTRUDE ST,12073.000000000000000,1,Both,"57, 93",Bus,No Shelter
4330,4331,E32743,40.406413000000001,-79.939953000000003,JOHNSTON AVE AT GLENWOOD AVE,12112.000000000000000,1,Both,"57, 93",Bus,No Shelter
